Depth,Distance,TealeX,TealeY,ATOScal
-34.476093,549.803052,-152950,-203811.5809,552.3442285
-29.919453,471.409944,-152850,-203811.5809,552.4700429
-26.85754,402.704947,-152750,-203811.5809,552.5958574
-24.496056,349.449873,-152650,-203811.5809,552.7216718
-22.249296,297.243509,-152550,-203811.5809,552.8474862
-20.138124,242.635843,-152450,-203811.5809,553.1487205
-18.880821,210.365367,-152350,-203811.5809,553.2855318
-7,173.510425,-152250,-203811.5809,553.4223432
-7,81.361851,-152150,-203811.5809,553.5591545
-303.416687,1972.809469,-154750,-203711.5809,550.5161142
-275.254913,1902.055874,-154650,-203711.5809,550.6002244
-248.133194,1833.691022,-154550,-203711.5809,550.6843347
-224.051605,1768.340742,-154450,-203711.5809,550.7684449
-203.163284,1706.351427,-154350,-203711.5809,550.8525551
-200.394333,1648.102366,-154250,-203711.5809,550.9366654
-182.379654,1570.838319,-154150,-203711.5809,551.0509578
-138.595505,1480.05664,-154050,-203711.5809,551.1502636
-120.335274,1390.540287,-153950,-203711.5809,551.2495694
-103.292229,1302.550162,-153850,-203711.5809,551.3488752
-92.301254,1213.983643,-153750,-203711.5809,551.448181
-86.217072,1118.222759,-153650,-203711.5809,551.5474868
-88.218826,1023.273175,-153550,-203711.5809,551.6467926
-103.97554,929.203157,-153450,-203711.5809,551.7460984
-85.315155,836.181576,-153350,-203711.5809,551.8454042
-67.608086,744.93488,-153250,-203711.5809,551.94471
-55.899258,655.829801,-153150,-203711.5809,551.9668896
-40.751133,570.348562,-153050,-203711.5809,552.092704
-29.976835,488.508342,-152950,-203711.5809,552.2185185
-26.028477,410.662693,-152850,-203711.5809,552.3443329
-23.426485,330.263822,-152750,-203711.5809,552.4701474
-21.062227,262.713022,-152650,-203711.5809,552.5959618
-18.844297,219.482824,-152550,-203711.5809,552.7217762
-16.320118,158.498755,-152450,-203711.5809,552.8475907
-16,111.511361,-152350,-203711.5809,553.1608173
-7,133.259729,-152250,-203711.5809,553.2976286
-7,47.52606,-152150,-203711.5809,553.43444
-341.786011,1980.19929,-154850,-203611.5809,549.3770713
-318.997375,1904.632208,-154750,-203611.5809,549.4943837
-294.618164,1831.408875,-154650,-203611.5809,550.4437145
-265.905121,1760.648003,-154550,-203611.5809,550.5278248
-230.647812,1692.47972,-154450,-203611.5809,550.611935
-203.492661,1627.603704,-154350,-203611.5809,550.6960453
-178.514847,1566.429071,-154250,-203611.5809,550.7801555
-148.945709,1509.405926,-154150,-203611.5809,550.8642657
-121.232307,1439.684667,-154050,-203611.5809,550.948376
-100.856636,1347.488988,-153950,-203611.5809,551.0836318
-90.51445,1256.487647,-153850,-203611.5809,551.1829376
-84.955391,1166.960085,-153750,-203611.5809,551.2822434
-76.029686,1079.273122,-153650,-203611.5809,551.3815492
-67.011368,993.914033,-153550,-203611.5809,551.480855
-82.265938,898.126587,-153450,-203611.5809,551.5801608
-76.432892,802.058114,-153350,-203611.5809,551.6794666
-49.608437,707.080667,-153250,-203611.5809,551.7787724
-36.346916,613.248714,-153150,-203611.5809,551.8780782
-30.400274,521.394027,-153050,-203611.5809,551.977384
-26.250626,432.508087,-152950,-203611.5809,552.0928085
-23.559843,349.639813,-152850,-203611.5809,552.2186229
-21.446953,269.363299,-152750,-203611.5809,552.3444374
-18.825001,189.528493,-152650,-203611.5809,552.4702518
-16.196289,125.956298,-152550,-203611.5809,552.5960662
-4,79.006422,-152450,-203611.5809,552.7218807
-4,24.766011,-152350,-203611.5809,552.8476951
-1,44.397586,-152250,-203611.5809,553.1729141
-1,4.67842,-152150,-203611.5809,553.3097254
-343.869476,1917.507725,-154850,-203511.5809,549.2375966
-302.013794,1839.366873,-154750,-203511.5809,549.354909
-271.26944,1763.435599,-154650,-203511.5809,549.4722213
-253.576096,1690.011755,-154550,-203511.5809,549.5895337
-238.995819,1619.242486,-154450,-203511.5809,550.4554251
-200.878006,1551.306689,-154350,-203511.5809,550.5395354
-169.630585,1486.996523,-154250,-203511.5809,550.6236456
-133.296402,1426.802325,-154150,-203511.5809,550.7077559
-105.392853,1371.266236,-154050,-203511.5809,550.7918661
-91.549454,1300.364094,-153950,-203511.5809,550.8759763
-83.4459,1216.916385,-153850,-203511.5809,550.9600866
-78.405586,1124.242021,-153750,-203511.5809,551.1163059
-58.432735,1032.93502,-153650,-203511.5809,551.2156117
-54.391327,943.392489,-153550,-203511.5809,551.3149175
-58.55719,856.16822,-153450,-203511.5809,551.4142233
-63.110741,772.048349,-153350,-203511.5809,551.5135291
-39.098164,679.297277,-153250,-203511.5809,551.6128349
-31.679609,582.671816,-153150,-203511.5809,551.7121407
-27.205547,485.975614,-153050,-203511.5809,551.8114465
-24.540665,390.938885,-152950,-203511.5809,551.9107523
-22.462187,297.874912,-152850,-203511.5809,552.0929129
-19.681719,209.794571,-152750,-203511.5809,552.2187274
-16.787109,128.33287,-152650,-203511.5809,552.3445418
-14,51.990537,-152550,-203511.5809,552.4703562
-4,30.585601,-152450,-203511.5809,552.5961707
-1,3.235552,-152250,-203511.5809,552.8477996
-311,2024.750177,-155050,-203411.5809,549.0465454
-316.219635,1940.6308,-154950,-203411.5809,548.9808095
-319.575073,1858.085714,-154850,-203411.5809,549.0981219
-311.316528,1777.334279,-154750,-203411.5809,549.2154343
-279.622742,1698.63232,-154650,-203411.5809,549.3327466
-231.757767,1622.278144,-154550,-203411.5809,549.450059
-193.854446,1548.619061,-154450,-203411.5809,549.5673713
-180.467651,1477.840001,-154350,-203411.5809,550.3830255
-154.278122,1410.183422,-154250,-203411.5809,550.4671357
-110.802185,1346.559876,-154150,-203411.5809,550.551246
-94.444412,1287.567363,-154050,-203411.5809,550.6353562
-85.121017,1233.870305,-153950,-203411.5809,550.7194665
-77.012032,1159.313909,-153850,-203411.5809,550.8035767
-56.128124,1085.342225,-153750,-203411.5809,550.8876869
-48.386055,994.524528,-153650,-203411.5809,551.0496741
-46.0116,901.173496,-153550,-203411.5809,551.1489799
-47.020508,809.41232,-153450,-203411.5809,551.2482857
-51.00465,719.849245,-153350,-203411.5809,551.3475915
-34.667068,633.417373,-153250,-203411.5809,551.4468973
-28.413202,551.590611,-153150,-203411.5809,551.5462031
-24.858828,459.253569,-153050,-203411.5809,551.6455089
-23.148438,363.332911,-152950,-203411.5809,551.7448147
-19.795977,268.139049,-152850,-203411.5809,551.8441205
-18.274649,170.432911,-152750,-203411.5809,552.0930174
-1,74.824777,-152650,-203411.5809,552.2188318
-302.471283,1973.641286,-155050,-203311.5809,548.8902525
-280.541595,1887.245227,-154950,-203311.5809,548.9995744
-257.937439,1802.256687,-154850,-203311.5809,548.9586472
-254.813873,1718.884459,-154750,-203311.5809,549.0759595
-248.812378,1637.375462,-154650,-203311.5809,549.1932719
-213.021332,1558.022151,-154550,-203311.5809,549.3105843
-188.148788,1481.171038,-154450,-203311.5809,549.4278966
-162.575317,1407.232128,-154350,-203311.5809,549.545209
-121.172066,1336.44151,-154250,-203311.5809,549.6625213
-98.586288,1269.126521,-154150,-203311.5809,550.3947361
-87.888321,1206.353323,-154050,-203311.5809,550.4788463
-79.874962,1148.866639,-153950,-203311.5809,550.5629566
-61.266014,1096.864483,-153850,-203311.5809,550.6470668
-46.996326,1018.366683,-153750,-203311.5809,550.7311771
-42.678436,943.943699,-153650,-203311.5809,550.8152873
-40.084103,867.85807,-153550,-203311.5809,550.8993975
-38.400196,772.723979,-153450,-203311.5809,551.0823481
-37.223789,678.459445,-153350,-203311.5809,551.1816539
-30.86875,585.953797,-153250,-203311.5809,551.2809597
-25.865704,496.363259,-153150,-203311.5809,551.3802655
-22.388906,411.595818,-153050,-203311.5809,551.4795713
-21.395468,335.329316,-152950,-203311.5809,551.5788771
-18.342539,242.226148,-152850,-203311.5809,551.6781829
-15.95664,143.587749,-152750,-203311.5809,551.7774887
-1,50.151079,-152650,-203311.5809,551.8767945
-305.152283,1926.371348,-155050,-203211.5809,548.7339596
-273.387421,1837.754388,-154950,-203211.5809,548.8432815
-242.893585,1750.364479,-154850,-203211.5809,548.9526034
-214.665115,1664.394914,-154750,-203211.5809,549.0619253
-195.493195,1580.077546,-154650,-203211.5809,549.0537972
-178.207535,1497.691447,-154550,-203211.5809,549.1711095
-156.725616,1417.57338,-154450,-203211.5809,549.2884219
-133.771957,1340.130183,-154350,-203211.5809,549.4057343
-106.260002,1265.852885,-154250,-203211.5809,549.5230466
-90.741409,1195.04843,-154150,-203211.5809,549.640359
-82.443283,1128.160878,-154050,-203211.5809,550.3223365
-73.437813,1066.467618,-153950,-203211.5809,550.4064467
-47.805626,1010.920074,-153850,-203211.5809,550.4905569
-41.165039,957.169607,-153750,-203211.5809,550.5746672
-37.147892,877.572027,-153650,-203211.5809,550.6587774
-35.106289,802.553218,-153550,-203211.5809,550.7428877
-32.468124,733.235248,-153450,-203211.5809,550.8269979
-30.165625,648.498124,-153350,-203211.5809,550.9111081
-26.953907,551.808589,-153250,-203211.5809,551.1150222
-23.699766,456.512195,-153150,-203211.5809,551.214328
-20.938868,362.678094,-153050,-203211.5809,551.3136338
-18.609648,273.075142,-152950,-203211.5809,551.4129396
-17.605625,193.919225,-152850,-203211.5809,551.5122454
-7,132.882923,-152750,-203211.5809,551.6115512
0,58.229296,-152650,-203211.5809,551.710857
-360.536957,1934.431286,-155150,-203111.5809,547.3623648
-324.039185,1868.644164,-155050,-203111.5809,548.5776668
-283.501129,1792.480917,-154950,-203111.5809,548.6869886
-246.742416,1702.769056,-154850,-203111.5809,548.7963105
-217.929611,1614.26673,-154750,-203111.5809,548.9056324
-188.852219,1527.184238,-154650,-203111.5809,549.0149543
-161.216949,1441.778872,-154550,-203111.5809,549.0316348
-123.156914,1358.36701,-154450,-203111.5809,549.1489472
-105.548317,1277.339248,-154350,-203111.5809,549.2662595
-93.725235,1199.178958,-154250,-203111.5809,549.3835719
-85.410316,1124.484234,-154150,-203111.5809,549.5008843
-76.055428,1053.66294,-154050,-203111.5809,549.6181966
-56.767227,987.325583,-153950,-203111.5809,549.735509
-41.759453,927.048015,-153850,-203111.5809,550.3340471
-37.020195,874.084799,-153750,-203111.5809,550.4181573
-33.580002,818.068223,-153650,-203111.5809,550.5022675
-31.004726,737.017384,-153550,-203111.5809,550.5863778
-28.901289,661.175945,-153450,-203111.5809,550.670488
-26.572187,592.161228,-153350,-203111.5809,550.7545983
-24.226835,527.894569,-153250,-203111.5809,550.8387085
-21.753399,430.368171,-153150,-203111.5809,550.9228187
-19.335587,333.337377,-153050,-203111.5809,551.1476962
-16.936874,236.187972,-152950,-203111.5809,551.247002
-15.756562,140.300411,-152850,-203111.5809,551.3463078
-7,52.527772,-152750,-203111.5809,551.4456136
0,14.15546,-152650,-203111.5809,551.5449194
-363.084229,1925.981348,-155250,-203011.5809,547.1028786
-346.428497,1861.039096,-155150,-203011.5809,547.2474852
-314.655731,1793.184,-155050,-203011.5809,547.3920919
-283.724701,1727.806548,-154950,-203011.5809,548.5306958
-256.23645,1659.840083,-154850,-203011.5809,548.6400176
-228.083984,1568.91801,-154750,-203011.5809,548.7493395
-205.42543,1479.168125,-154650,-203011.5809,548.8586614
-171.872101,1390.817371,-154550,-203011.5809,548.9679833
-139.743286,1304.150137,-154450,-203011.5809,549.0094725
-102.755272,1219.525399,-154350,-203011.5809,549.1267848
-88.522423,1137.399147,-154250,-203011.5809,549.2440972
-79.980194,1058.353173,-154150,-203011.5809,549.3614095
-67.058594,983.130743,-154050,-203011.5809,549.4787219
-44.38414,912.288568,-153950,-203011.5809,549.5960343
-37.354454,846.685684,-153850,-203011.5809,549.7133466
-33.5975,788.341843,-153750,-203011.5809,550.2616474
-30.705898,738.978401,-153650,-203011.5809,550.3457577
-28.11668,679.924687,-153550,-203011.5809,550.4298679
-26.339882,596.872336,-153450,-203011.5809,550.5139781
-24.196875,519.822654,-153350,-203011.5809,550.5980884
-22.232265,451.304675,-153250,-203011.5809,550.6821986
-19.770235,395.870362,-153150,-203011.5809,550.7663089
-16.808985,317.316191,-153050,-203011.5809,550.8504191
-13.694962,217.344943,-152950,-203011.5809,551.0810645
-1,117.400645,-152850,-203011.5809,551.1803703
-1,18.062427,-152750,-203011.5809,551.2796761
-309.875,1995.846762,-155450,-202911.5809,546.6987858
-320.916473,1922.879783,-155350,-202911.5809,546.8433924
-336.15033,1852.438669,-155250,-202911.5809,546.9879991
-334.059753,1784.822508,-155150,-202911.5809,547.1326057
-310.787323,1720.228678,-155050,-202911.5809,547.2772124
-279.708099,1651.966499,-154950,-202911.5809,547.421819
-234.123367,1587.072753,-154850,-202911.5809,548.4837248
-209.161331,1525.557706,-154750,-202911.5809,548.5930466
-186.397507,1436.518356,-154650,-202911.5809,548.7023685
-168.39418,1345.369691,-154550,-202911.5809,548.8116904
-144.254288,1255.569284,-154450,-202911.5809,548.9210123
-121.587967,1167.428304,-154350,-202911.5809,548.9873101
-95.617691,1081.352609,-154250,-202911.5809,549.1046225
-76.26535,997.876788,-154150,-202911.5809,549.2219348
-47.529182,917.710577,-154050,-202911.5809,549.3392472
-38.7225,841.800049,-153950,-202911.5809,549.4565595
-34.094688,770.931432,-153850,-202911.5809,549.5738719
-31.09086,706.357903,-153750,-202911.5809,549.6911843
-28.540468,650.805426,-153650,-202911.5809,549.8084966
-26.428204,606.756885,-153550,-202911.5809,550.273358
-24.03586,543.469908,-153450,-202911.5809,550.3574683
-22.238672,457.513439,-153350,-202911.5809,550.4415785
-20.050741,378.520215,-153250,-202911.5809,550.5256887
-18.838165,310.96125,-153150,-202911.5809,550.609799
-14.498554,264.072592,-153050,-202911.5809,550.6939092
-12,212.086944,-152950,-202911.5809,550.7780195
-1,112.113803,-152850,-202911.5809,550.8621297
-1,12.140661,-152750,-202911.5809,551.1137385
-310,1930.162989,-155450,-202811.5809,547.2731275
-293.65683,1854.613579,-155350,-202811.5809,546.7285129
-308.80835,1781.4752,-155250,-202811.5809,546.8731196
-310.862183,1711.057057,-155150,-202811.5809,547.0177262
-291.749725,1643.708799,-155050,-202811.5809,547.1623328
-257.78775,1578.819546,-154950,-202811.5809,547.3069395
-226.702225,1510.787136,-154850,-202811.5809,547.4515461
-196.375977,1446.473083,-154750,-202811.5809,548.4367538
-161.346405,1385.656808,-154650,-202811.5809,548.5460756
-127.879845,1306.011582,-154550,-202811.5809,548.6553975
-125.870041,1213.301641,-154450,-202811.5809,548.7647194
-91.773438,1121.844682,-154350,-202811.5809,548.8740413
-90.244415,1031.97389,-154250,-202811.5809,548.9833632
-73.982422,944.142325,-154150,-202811.5809,549.0824601
-40.971016,858.975756,-154050,-202811.5809,549.1997725
-35.067772,777.350609,-153950,-202811.5809,549.3170848
-31.469063,700.505951,-153850,-202811.5809,549.4343972
-28.767813,629.603139,-153750,-202811.5809,549.5517095
-26.591211,566.574203,-153650,-202811.5809,549.6690219
-24.507462,515.376118,-153550,-202811.5809,549.7863343
-22.372187,479.811169,-153450,-202811.5809,550.2009584
-20.68504,410.391889,-153350,-202811.5809,550.2850686
-18.769415,319.969544,-153250,-202811.5809,550.3691789
-16.549923,237.359464,-153150,-202811.5809,550.4532891
-13.745117,172.388774,-153050,-202811.5809,550.5373993
-7,149.663305,-152950,-202811.5809,550.6215096
-1,86.46244,-152850,-202811.5809,550.7056198
-1,11.399802,-152750,-202811.5809,550.7897301
-288.452576,1867.526179,-155450,-202711.5809,547.12789
-257.544281,1789.334064,-155350,-202711.5809,547.2349245
-256.461121,1713.411438,-155250,-202711.5809,546.75824
-277.787292,1640.07351,-155150,-202711.5809,546.9028467
-270.188477,1569.682605,-155050,-202711.5809,547.0474533
-233.476059,1502.652936,-154950,-202711.5809,547.19206
-196.732101,1437.41282,-154850,-202711.5809,547.3366666
-161.395584,1369.657704,-154750,-202711.5809,547.4812732
-129.766724,1306.050855,-154650,-202711.5809,548.3897828
-109.075623,1246.099219,-154550,-202711.5809,548.4991046
-91.49324,1178.02696,-154450,-202711.5809,548.6084265
-97.0784,1083.596852,-154350,-202711.5809,548.7177484
-79.242538,990.260954,-154250,-202711.5809,548.8270703
-70.550705,898.360382,-154150,-202711.5809,548.9363922
-38.090118,808.384806,-154050,-202711.5809,549.0602977
-32.224297,721.055209,-153950,-202711.5809,549.1776101
-29.105391,637.459986,-153850,-202711.5809,549.2949225
-26.726522,559.276187,-153750,-202711.5809,549.4122348
-24.788868,488.328735,-153650,-202711.5809,549.5295472
-22.176289,427.868167,-153550,-202711.5809,549.6468595
-20.855,384.288151,-153450,-202711.5809,549.7641719
-19.542812,353.969717,-153350,-202711.5809,550.1285587
-17.968084,283.287601,-153250,-202711.5809,550.212669
-15.637383,188.106885,-153150,-202711.5809,550.2967792
-7,96.961212,-153050,-202711.5809,550.3808895
-7,50.20208,-152950,-202711.5809,550.4649997
-1,15.833677,-152850,-202711.5809,550.5491099
-303,1975.260532,-155650,-202611.5809,546.7685836
-319.063171,1890.956513,-155550,-202611.5809,546.8756181
-254.333435,1808.252996,-155450,-202611.5809,546.9826526
-239.998718,1727.379883,-155350,-202611.5809,547.0896871
-240.578354,1648.60657,-155250,-202611.5809,547.1967215
-225.994293,1572.248704,-155150,-202611.5809,546.7879672
-214.581909,1498.675532,-155050,-202611.5809,546.9325738
-216.732178,1428.317441,-154950,-202611.5809,547.0771804
-203.163315,1361.672896,-154850,-202611.5809,547.2217871
-152.083084,1296.009287,-154750,-202611.5809,547.3663937
-113.313011,1228.59541,-154650,-202611.5809,547.5110004
-89.441368,1165.784456,-154550,-202611.5809,547.655607
-78.282654,1107.014787,-154450,-202611.5809,548.4521336
-72.236916,1053.484116,-154350,-202611.5809,548.5614555
-57.189648,957.216486,-154250,-202611.5809,548.6707774
-51.064648,861.799293,-154150,-202611.5809,548.7800993
-34.364452,767.549764,-154050,-202611.5809,548.8894212
-29.4925,674.957228,-153950,-202611.5809,549.0381354
-26.848711,584.809268,-153850,-202611.5809,549.1554477
-24.843243,498.434047,-153750,-202611.5809,549.2727601
-23.36129,418.175942,-153650,-202611.5809,549.3900725
-20.447306,347.174011,-153550,-202611.5809,549.5073848
-19.42211,291.780755,-153450,-202611.5809,549.6246972
-18.101875,262.982251,-153350,-202611.5809,549.7420095
-15.379922,212.634056,-153250,-202611.5809,549.8593219
-9,153.276364,-153150,-202611.5809,550.1402693
-1,72.166166,-153050,-202611.5809,550.2243796
